chunk_idx,embedding
0,"[-0.006013516802340746, 0.007080348674207926, -0.01665239967405796, -0.06254099309444427, 0.03106195479631424, 0.057771679013967514, 0.046750523149967194, -0.024146024137735367, -0.05114379897713661, -0.06964109092950821, -0.03894348070025444, 0.020008167251944542, 0.07441168278455734, -0.06386419385671616, 0.019457031041383743, 0.013055856339633465, -0.014612900093197823, -0.04616520553827286, -0.034375932067632675, -0.009851931594312191, 0.0017480413662269711, -0.03344745561480522, -0.012745202518999577, -0.05739499256014824, 0.054574958980083466, 0.026687752455472946, -0.00995552260428667, 0.04346723109483719, -0.05247793719172478, 0.005727214273065329, 0.0472291000187397, -9.507290087640285e-05, -0.029138045385479927, -0.03304503113031387, -0.07922177761793137, 0.01186491921544075, -0.00947149470448494, 0.02592928148806095, 0.014352171681821346, 0.041475508362054825, 0.021313074976205826, -0.011820373125374317, -0.004849568475037813, -0.03408759459853172, -0.014464565552771091, 0.00519707752391696, 0.01406965870410204, -0.02839725650846958, 0.029127048328518867, -0.005110723897814751, -0.0032665685284882784, 0.08070521056652069, -0.005986692383885384, -0.043815989047288895, -0.0023099288810044527, 0.02419131249189377, 0.0628110021352768, 0.030284633859992027, 0.023560727015137672, -0.06574302166700363, 0.013099824078381062, 0.08106740564107895, -0.02384200505912304, 0.023875217884778976, 0.1071823239326477, -0.03592352569103241, 0.008431368507444859, -0.01789708063006401, 0.005834302864968777, -0.06780935823917389, 0.010242919437587261, 0.014873434789478779, 0.014427343383431435, 0.05787027254700661, 0.005857087671756744, 0.016804136335849762, 0.018326187506318092, -0.02231399528682232, -0.031982045620679855, 0.0063516078516840935, 0.012894988991320133, -0.0012855776585638523, 0.06175168976187706, 0.03192868456244469, 0.0637986958026886, -0.013443703763186932, -0.023735173046588898, 0.00810879748314619, -0.035416826605796814, 0.027547616511583328, 0.01256482768803835, 0.042669814079999924, 0.028548138216137886, 0.05383894219994545, -0.03208642080426216, 0.004697921685874462, -0.01756386086344719, -0.0381489135324955, -0.041691988706588745, -0.017961004748940468, 0.008614561520516872, 0.020831014961004257, 0.05604860931634903, 0.020007094368338585, 0.07853896915912628, 0.021037351340055466, 0.017897680401802063, -0.005901768337935209, -0.03427803888916969, -0.01523636281490326, -0.06608383357524872, 0.01090986467897892, -0.004743543919175863, -0.02680748887360096, -0.07034969329833984, -0.049845654517412186, 0.029466237872838974, -0.09554554522037506, -0.03674391657114029, 0.03189568221569061, -0.02305631712079048, 0.0006238705245777965, 0.0222975704818964, 0.07806841284036636, 0.021108955144882202, -0.044107597321271896, -0.025007184594869614, 0.0011310981353744864, -0.03288668021559715, 0.05747830495238304, -0.03781706467270851, 0.004258662462234497, -0.056327491998672485, -0.02528073452413082, 0.0757034569978714, 0.014827696606516838, -0.0525558739900589, -0.030489034950733185, 0.04271748661994934, 0.017964238300919533, 0.04407001659274101, 0.0384705625474453, -0.03403241187334061, -0.0320870503783226, -0.015035780146718025, -0.023342790082097054, 0.021833591163158417, 0.027591470628976822, -0.0029751660767942667, -0.014075030572712421, 0.061383139342069626, 0.0311909019947052, -0.022323330864310265, 0.018398504704236984, -0.045119334012269974, -0.008043120615184307, -0.043764740228652954, -0.047493599355220795, 0.012370685115456581, 0.011244820430874825, 0.008268403820693493, -0.029129721224308014, -0.06475260108709335, 0.0411205030977726, -0.010292161256074905, -0.05159901827573776, 0.022905228659510612, 0.01238655112683773, 0.02811882458627224, 0.058751415461301804, -0.04221377894282341, -0.007573756389319897, -0.00552137428894639, -0.04702025651931763, 0.01887369342148304, 0.021249188110232353, -0.05731828510761261, -0.006374315824359655, 0.07723359763622284, -0.011946692131459713, 0.01911279186606407, 0.010553919710218906, 0.04769052937626839, 0.016005538403987885, -0.06431709975004196, 0.009015687741339207, 0.028208091855049133, 0.01736648939549923, -0.02215004898607731, -0.08663158863782883, -0.004886813927441835, -0.014503526501357555, -0.01842263713479042, -0.0013559586368501186, 0.03358807787299156, -0.006491320673376322, 0.017328957095742226, -0.0033576691057533026, 0.05320829153060913, 0.013669987209141254, -0.01989869959652424, -0.021917328238487244, 0.003367920173332095, 0.046225160360336304, -0.014096260070800781, 0.05204520747065544, 0.03461369499564171, -0.0326995886862278, -0.012485970743000507, 0.017084885388612747, 0.05190698057413101, 8.153492672136053e-05, 0.017721813172101974, 0.009732982143759727, -0.06936182826757431, 0.0043840426951646805, -0.024099597707390785, -0.029032912105321884, 0.0152389882132411, 0.08825400471687317, 0.00991522055119276, -0.0075055998750030994, -0.002323788357898593, 0.025519834831357002, -0.012374763377010822, 0.002377681201323867, 0.009543071500957012, -0.008115843869745731, -0.038634877651929855, -0.061902422457933426, -0.03324579820036888, -0.06005916744470596, -0.020073354244232178, -0.016626931726932526, 0.024910220876336098, 0.020608512684702873, -0.011567649431526661, -0.01918892189860344, -0.018231753259897232, 0.023454943671822548, 0.009199277497828007, 0.028687873855233192, -0.002142649609595537, -0.01907305046916008, -0.07433909922838211, 0.012941866181790829, 0.02200852520763874, 0.03828874230384827, 0.011727383360266685, 0.02253807708621025, 0.045020464807748795, 0.023535599932074547, 0.011150111444294453, 0.05619888752698898, 0.03434058278799057, -0.025862764567136765, -0.045563291758298874, 0.04357369989156723, 0.008718571625649929, -0.01788450963795185, 0.025439506396651268, -0.026389045640826225, -0.02831212989985943, -0.0037280956748872995, -0.002271837554872036, -0.0003426311304792762, 0.011755179613828659, -0.034563347697257996, 0.021517900750041008, 0.029234176501631737, 0.01801130175590515, 0.010838148184120655, 0.03470447659492493, 0.03943807631731033, 0.034627027809619904, -0.0018793529598042369, 0.02348584122955799, 0.00761006772518158, -0.048692487180233, -0.027933968231081963, -0.05217868089675903, -0.020418981090188026, -0.025235474109649658, -0.029179034754633904, 0.031024880707263947, 0.043633077293634415, -0.027354251593351364, -0.01729751192033291, 0.01622852310538292, 0.014458649791777134, 0.011594880372285843, -0.052014220505952835, 0.008758572861552238, 0.03896130621433258, 0.01468437910079956, -0.0031069181859493256, 0.03734280541539192, 0.036326225847005844, 0.04080473259091377, 0.026446642354130745, -0.04496680572628975, 0.04820000380277634, 0.02940981648862362, 0.0009571149712428451, -0.03079976886510849, -0.028307752683758736, 0.014283549971878529, 0.010512626729905605, -0.015137381851673126, 0.05870040878653526, -0.046332478523254395, 0.007153733167797327, -0.018600698560476303, -0.02828908897936344, 0.0038564896676689386, 0.05959757789969444, 0.05760597437620163, 0.005904674995690584, 0.04250863939523697, -0.010917351581156254, 0.0427626334130764, -0.06793086975812912, 0.047087252140045166, -0.056427136063575745, 0.013596391305327415, 0.0402875579893589, -0.04008803144097328, 0.020421739667654037, -0.03936364874243736, -0.03463370352983475, -0.05195031687617302, 0.005753999575972557, -0.01833987981081009, -0.010629539377987385, -0.04678389057517052, 0.05976094678044319, 0.04127945005893707, 0.013136623427271843, 0.05721326172351837, -0.015551578253507614, 0.04572351276874542, -0.04282623529434204, -0.01623297482728958, -0.05590313300490379, 0.005591903813183308, -0.02216298319399357, -0.019793402403593063, -0.006917026825249195, 0.02213333360850811, 0.02209634892642498, -0.050053052604198456, -0.03050711192190647, 0.023529360070824623, -0.042188383638858795, -0.04396861046552658, -0.01663290336728096, -0.00047425145749002695, 0.018838798627257347, 0.0035712854005396366, 0.05280132219195366, 0.03147272765636444, -0.005717859137803316, 0.013386647216975689, -0.004564749076962471, -0.013332310132682323, 0.059563636779785156, 0.06088817119598389, -0.011970849707722664, 0.04755973443388939, 0.017062334343791008, -0.003886032849550247, -0.07362890988588333, 0.03415655717253685, 0.04437939077615738, 0.04477658122777939, -0.01676863431930542, -0.06797356903553009, 0.02085275575518608, -0.03849754482507706, 0.046965375542640686, 0.032307218760252, 0.03496269881725311, 0.0190720371901989, -0.012388230301439762, -0.02481984533369541, -0.018637508153915405, -0.053284287452697754, -0.020371440798044205, 0.036894671618938446, -0.04098798707127571, -0.0080259395763278, -0.05261894315481186, -0.035018038004636765, 0.005185274872928858, 0.025204146280884743, -0.00831201858818531, -0.0254399161785841, 0.04342443868517876, 0.036807186901569366, 0.019802406430244446, -0.054331522434949875, -0.047663114964962006, -0.018190251663327217, 0.011989020742475986, -0.06049299240112305, 0.009062428027391434, -0.05178707838058472, -0.044080380350351334, 0.019742226228117943, 0.0018904483877122402, -0.051268141716718674, 0.014190341345965862, -0.04819836840033531, -0.06100795418024063, -0.009864852763712406, 0.022866642102599144, 0.05654548481106758, -0.04621383547782898, 0.035697754472494125, -0.02511449158191681, -0.0078028119169175625, 0.010498084127902985, -0.03988434374332428, -0.016982583329081535, 0.024917729198932648, -0.008704978972673416, 0.012106925249099731, 0.04010770469903946, 0.011434136889874935, 0.007314116228371859, 0.023955341428518295, 0.0076573193073272705, -0.007559603545814753, 0.08851378411054611, -0.0514131560921669, 0.0065524401143193245, 0.0917617604136467, 0.016597529873251915, -0.054572250694036484, -0.004777648486196995, 0.00026109395548701286, 0.004886441398411989, 0.06859719008207321, -0.0019771172665059566, -0.015860142186284065, 0.08163215965032578, 0.045277711004018784, -0.036666352301836014, -0.02086150459945202, 0.0022678424138575792, 0.0870680958032608, 0.002120071090757847, 0.015977967530488968, 0.033891238272190094, 0.057506270706653595, 0.01590115576982498, 0.008629458025097847, -0.01832010969519615, 0.04728680104017258, 0.03394161909818649, 0.018468685448169708, 0.004472655709832907, -0.008604233153164387, 0.0028555092867463827, -0.020060110837221146, -0.030054548755288124, -0.028785167261958122, -0.005374089814722538, 0.007733493577688932, 0.00017065565043594688, 0.01283780112862587, 0.03861888498067856, 0.037137504667043686, 0.0016108450945466757, -0.001327077392488718, -0.010917973704636097, 0.002961607649922371, -0.055923014879226685, 0.06320713460445404, 0.07130127400159836, 0.013284405693411827, 0.020632462576031685, -0.0507521815598011, -0.003324866760522127, 0.028105488047003746, 0.03339159116148949, 0.011001304723322392, -0.022752178832888603, -0.01459632720798254, 0.015121503733098507, -0.006920150946825743, -0.022373761981725693, 0.06616438925266266, 0.047012317925691605, -0.05542038381099701, -0.019415713846683502, -0.015892399474978447, -0.003986279014497995, 0.04894813522696495, -0.057677242904901505, -0.04689798876643181, 0.05728749930858612, 0.02640850469470024, -0.03650679439306259, 0.026097478345036507, 0.02388743869960308, 0.02025168016552925, -0.018759043887257576, -0.02603493444621563, -0.054162781685590744, 0.018974507227540016, 0.05552365258336067, 0.05499720573425293, 0.05108775943517685, 0.033012427389621735, -0.01573992148041725, -0.010992882773280144, -0.01770203746855259, -0.06472903490066528, 0.07209283858537674, -0.00045184686314314604, 0.030292384326457977, 0.030923902988433838, -0.029015615582466125, -0.032799672335386276, 0.01710948348045349, 0.03480518236756325, -0.0676170289516449, 0.0579407773911953, 0.009851887822151184, 0.028231697157025337, 0.008549156598746777, -0.022119436413049698, -0.0030513559468090534, 0.012366409413516521, -0.055603012442588806, -0.055009014904499054, 0.016376912593841553, 0.0459652803838253, 0.03533126786351204, 0.004836242645978928, 0.039438337087631226, 0.027311574667692184, 0.0137072978541255, 0.018551182001829147, -0.05142640322446823, -0.03940713405609131, 0.022661443799734116, 0.025512604042887688, -0.027574727311730385, -0.018153268843889236, -0.03445559740066528, 0.006468247156590223, -0.04425785318017006, 0.00981011800467968, -0.05343322828412056, -0.010750963352620602, -0.011212128214538097, -0.0685783177614212, -0.012506451457738876, 0.0011963219149038196, 0.03387526795268059, 0.0488615445792675, 0.052611034363508224, -0.042865362018346786, -0.07762802392244339, -0.016746290028095245, 0.005162216257303953, 0.054038792848587036, -0.07465910911560059, 0.03793100267648697, -0.08634118735790253, -0.020062241703271866, 0.01004751119762659, 0.0012343887938186526, 0.019884075969457626, 0.04640999436378479, -0.058004263788461685, 0.011110475286841393, -0.043072693049907684, 0.006555669009685516, -0.0679774358868599, -0.02601435035467148, -0.028748806565999985, -0.042658958584070206, 0.04971236735582352, -0.07248478382825851, 0.011822712607681751, -0.023910464718937874, -0.015010476112365723, -0.01212349347770214, -0.031982626765966415, -0.023352401331067085, 0.004008914344012737, -0.011469893157482147, 0.020709332078695297, -0.01618369109928608, 0.026604250073432922, -0.022317010909318924, -0.08350029587745667, -0.07015866041183472, 0.045394349843263626, 0.08826500922441483, -0.047465354204177856, 0.02839147299528122, 0.07282321900129318, -0.018619492650032043, 0.03540482372045517, -0.004417035728693008, 0.008698580786585808, 0.025503115728497505, 0.07195226103067398, -0.022634465247392654, 0.0008099370752461255, -0.00022214566706679761, -0.012266104109585285, 0.05248533561825752, -0.016322404146194458, 0.003056595101952553, -0.02896403707563877, 0.020161718130111694, -0.08529065549373627, 0.03692306578159332, -0.028983423486351967, -0.015675844624638557, 0.001954231411218643, -0.07071181386709213, -0.02006584405899048, 0.030830057337880135, 0.05132891237735748, 0.017207754775881767, -0.01788225956261158, -0.011956827715039253, -0.02475828491151333, -0.05362970754504204, 0.02658938057720661, 0.0013669676845893264, 0.018959427252411842, 0.02153419889509678, 0.04337005689740181, 0.01669914834201336, -0.08403335511684418, 0.01697416603565216, -0.037731897085905075, 0.03341054543852806, -0.04008755460381508, -0.007754480466246605, 0.0212301816791296, -0.007002819329500198, 0.0013121303636580706, 0.0611255057156086, 0.04972819983959198, 0.002734249457716942, 0.05629703775048256, -0.002361436141654849, -0.03048033080995083, 0.02016579359769821, 0.04358109086751938, 0.02331334352493286, 0.000518660293892026, -0.030843349173665047, -0.05711255222558975, -0.00940702948719263, -0.016336562111973763, 0.013238077983260155, -0.0003332366468384862, 0.0037138001061975956, -0.028611350804567337, -0.0027034685481339693, -0.013837862759828568, -0.01612531952559948, -0.023446697741746902, 0.07593894749879837, -0.026521911844611168, -0.0576116107404232, 0.042305294424295425, -0.008146517910063267, -0.02204781584441662, -0.020106052979826927, -0.022089757025241852, -0.027771878987550735, 0.05477556213736534, 0.017633536830544472, -0.024492207914590836, 0.0027071533259004354, -0.02261754497885704, -0.03238360211253166, 0.017756225541234016, -0.023217355832457542, 0.01172342523932457, 0.005548910703510046, -0.07285408675670624, -0.02359314262866974, -0.04355945810675621, 0.026129895821213722, -0.01608581654727459, -0.05074246600270271, 0.015391201712191105, 0.046448495239019394, 0.09049194306135178, 0.03273656219244003, 0.00630579749122262, -0.02226637676358223, 0.029302828013896942, 0.00014347977412398905, -0.034522946923971176, -0.021825367584824562, 0.03496311604976654, 0.02226417325437069, -0.03751864284276962, -0.02750866301357746, 0.016398487612605095, 0.019375165924429893, -0.027458878234028816, 0.013074076734483242, -0.05276124179363251, -0.010614542290568352, -0.045908842235803604, -0.014607803896069527, -0.01589079014956951, 0.0551212802529335, 0.008046938106417656, -0.03675123676657677, 0.042414408177137375, -0.040611427277326584, -0.08431567251682281, 0.006014746613800526, -0.025456007570028305, 0.07432938367128372, 0.04473390802741051, -0.05176949128508568, -0.011420398019254208, -0.03927401825785637, 0.03391530364751816, -0.015243591740727425, 0.03992793709039688, -0.05064786970615387, -0.018346792086958885, -0.061538081616163254, 0.004904538858681917, -0.0393761582672596, -0.0370122529566288, -0.019170643761754036, 0.02979022078216076, -0.05247095599770546, -0.06169405207037926, -0.04324830695986748, 0.04504892975091934, 0.04863252118229866, 0.012136050499975681, -0.04029316082596779, -0.0553300604224205, -0.003004226367920637, -0.007607419975101948, 0.02817498706281185, -0.0022773288656026125, -0.0011057056253775954, 0.022494912147521973, 0.036841150373220444, -0.0003378847031854093, 0.04993847385048866, -0.0030257501639425755, 0.06027493625879288, 0.058528244495391846, 0.015608007088303566, 0.010340088978409767, -0.005929596722126007, 0.04880259186029434]"
